,ALPHA_M,Field,GLAT,GLON,M_H,VGSR,X,Y,Z,pmbb,pmll,pmll_gsr,shdist,zbins
297702,0.016467541,000-02          ,-2.30290625149,0.0199879076818,0.51843363,-171.75571832444695,5.7661037,0.002015889,-0.23189163,-3.8891051669113463,-7.675872418333672,-1.7758724183336714,5.77076500271,4.0
297703,0.12306605,000-02          ,-2.14899466055,0.283845151987,0.36077484,-228.90603560923768,7.885096,0.03906934,-0.29589996,-0.7815573086603329,-5.237455345492038,0.6625446545079621,7.89074283555,4.0
297710,-0.02372195,000-02          ,-1.90121644433,0.71159186377,0.51177484,-117.86698462176516,8.895208,0.11048764,-0.29530877,0.7932256833675706,-8.335404087613313,-2.4354040876133123,8.90079475397,4.0
297712,0.24856448,006+02          ,1.20646313492,6.02301587377,-1.135748,139.50618349936184,9.736471,1.0273075,0.2061724,1.9682069306912622,-13.308183100889423,-7.408183100889422,9.79268793472,5.0
297713,-0.06363795,001-01          ,-1.87292635589,0.761533339209,0.58507484,0.5072537547691176,5.8095093,0.07722474,-0.18999809,1.97613054185876,-6.596637389001586,-0.6966373890015856,5.81312816047,4.0
297715,0.23868604,004+00          ,0.129483004178,4.18633267931,-1.1062282,-180.50270483904427,6.996956,0.5121522,0.015844552,1.0822187962358252,-3.7109528931289866,2.189047106871014,7.01569269684,5.0
297724,-0.00259595,000-02          ,-2.1054239257,0.376036919852,-0.018332146,-32.107401657856684,4.430081,0.02907878,-0.16287333,-0.48217832751459366,-2.2412227961822193,3.658777203817781,4.43316905652,4.0
297735,0.17547606,000-02          ,-2.00794266161,0.555589960786,0.21734485,52.4597470200832,7.919467,0.076802544,-0.2776772,-2.736471420927573,-3.6807563915476615,2.219243608452339,7.92470589262,4.0
297745,0.23937605,001-01          ,-1.29571996463,1.78860217696,-0.67495024,29.122192898168866,10.583091,0.33048803,-0.23950467,0.2945124589191299,-7.560284071426839,-1.6602840714268385,10.5909578653,4.0
297748,-0.04524225,001-01          ,-1.47800972093,1.47855087997,0.5759748,191.757131316952,4.406867,0.113750465,-0.11374947,-1.1309296148635952,-6.86463750161721,-0.9646375016172097,4.40980193085,4.0
297749,0.31401604,001-01          ,-1.86708721681,0.81391471164,-0.38425514,25.65534773536126,9.396915,0.13350403,-0.30636814,3.0625237474196143,-5.004355973081501,0.8956440269184993,9.40285658224,4.0
297755,-0.02460495,000-02          ,-2.28183421237,0.112469869117,0.61949486,130.4803010454519,4.504545,0.008845704,-0.17949738,2.018898555073396,-12.133341438274972,-6.233341438274971,4.50812863272,4.0
297757,-0.05451135,000-02          ,-1.84529959489,0.863962626058,0.60078484,79.17096392650603,7.5640297,0.11407243,-0.24373393,-3.258811136802489,-8.215668413505265,-2.3156684135052643,7.56881502409,4.0
297761,0.05780605,004+00          ,0.0451333678009,4.10641632826,-0.9941521,-149.90871809007018,7.864485,0.56462514,0.006199514,-0.07970709613150007,-3.0783725570950646,2.8216274429049357,7.88472952709,5.0
297773,0.16206606,000-02          ,-2.38263126391,-0.03972062799999776,0.35037485,-200.74702397389186,7.6007895,-0.005263566,-0.31627,3.781622911740729,-7.489542247972574,-1.5895422479725738,7.60736876895,4.0
297778,0.23942606,000-02          ,-2.42624186927,-0.10837994500002424,-0.7451843,29.986197765521332,8.318552,-0.015729029,-0.35247955,4.616987872782347,-8.4173812147246,-2.5173812147245993,8.32603113879,4.0
297779,0.20168604,008+02          ,2.28279232007,7.95085481259,-0.24524516,-13.610191354415665,8.162397,1.1400189,0.32852608,-0.9716833765029703,-3.3178612173093525,2.582138782690648,8.24816937549,5.0
297780,0.21897607,004+00          ,0.11225915727,4.23809941728,-0.11534515,-131.2192229409462,9.314572,0.6902548,0.018286398,,,,9.34013087358,5.0
297785,-0.032785952,001-01          ,-1.73132857208,1.09090809088,0.41081485,71.29010173532191,9.01905,0.1717499,-0.2726772,1.410362883076815,-8.716161388072965,-2.816161388072965,9.02480532459,4.0
297786,0.16784605,004+00          ,0.0900773753711,4.20917049778,0.11811486,-52.85471141066721,7.183912,0.52871555,0.011314209,6.006308188904587,0.3757974060517606,6.275797406051761,7.20335020269,5.0
297791,0.31907073,002-02-O        ,-1.58173147824,1.36091906849,-1.3261256,-238.87973196683194,8.980411,0.21335444,-0.24806255,-0.011715236196205847,-7.336503913095279,-1.4365039130952786,8.98636917182,4.0
297793,-0.016650949,008+02          ,1.82949400685,7.19788585578,0.17891484,146.811847595504,8.7464905,1.1046188,0.28158233,0.5965687136385458,0.0682218405660241,5.968221840566025,8.8204629538,5.0
297808,0.2383454,025+12          ,11.305076167,24.0685137998,-0.51660806,61.170782364677166,4.1897902,1.8714272,0.9173359,-0.3593122256126905,0.3525356598355324,6.252535659835533,4.67953941644,7.0
297815,0.24417605,001-01          ,-1.81426780105,0.98850676336,-0.58520174,-122.07156629899288,8.659064,0.14941375,-0.2743335,-1.5310602400057092,-1.316692551793206,4.583307448206794,8.66469755104,4.0
297818,0.17501606,001-01          ,-1.86667900317,0.908543193626,0.07496385,91.88650475683384,11.492379,0.1822596,-0.374614,2.3756162734436868,-2.5937340733676977,3.3062659266323027,11.4999277378,4.0
297834,-0.0046979487,008+02          ,1.8074479466,7.21757046489,0.41616485,83.51428998854988,8.792053,1.113442,0.27964804,-0.47005000347631976,-7.605616508462088,-1.7056165084620876,8.86668810198,5.0
297836,0.22981606,008+02          ,1.76918598046,7.15611452984,-0.73519814,-12.775807751448456,8.630213,1.0835421,0.26864913,-0.6309478831343718,-11.249031234189193,-5.349031234189193,8.70211562955,5.0
297844,0.034678053,008+02          ,2.03552145219,7.6218359715,0.20306484,244.12047262793715,8.545092,1.1434811,0.30639946,1.3428056039719576,-8.587813744233342,-2.687813744233342,8.62670349087,5.0
297849,0.24115606,001-01          ,-1.22596598335,2.04917425468,-0.693307,215.63182712263236,8.190624,0.2930678,-0.17540655,2.3432613470223886,-5.337865282141483,0.562134717858517,8.19774251634,4.0
297851,0.094539925,002-02-O        ,-1.68563936223,1.26304807397,-0.37953728,88.495410702734,4.857162,0.10709406,-0.14298028,-0.6408559940854014,-1.179279029457438,4.720720970542562,4.86044612672,4.0
297864,-0.05798465,004+00          ,0.0929479513543,4.33201467189,0.35613486,-5.683350713952877,4.3593097,0.3302315,0.0070857583,1.59344271908158,-1.2093873617558142,4.690612638244186,4.37180546768,5.0
297872,0.23662604,001-01          ,-1.21328527255,2.11259732042,-0.7231384,-288.35605621391124,8.872285,0.3272923,-0.18804647,2.443016923197046,-5.238275306987346,0.6617246930126548,8.88031048751,4.0
297873,0.18083605,008+02          ,1.95955258489,7.55065766182,-0.13728514,60.65323781931711,7.1186333,0.94359607,0.24567628,0.8652760736190959,-9.356446259630173,-3.456446259630173,7.18510053941,5.0
297881,0.05497605,000-02          ,-2.63756230864,-0.3101777210000023,0.19512485,-98.3002214831888,9.631999,-0.05213733,-0.4437342,-5.825346397702293,-4.718720276231029,1.181279723768971,9.64235585809,3.0
297886,0.22891606,001-01          ,-1.46560718933,1.70947999933,-0.8414461,127.73644153412496,8.12268,0.24242704,-0.20792487,-1.8926637378643296,-3.3874356659686473,2.512564334031353,8.12895592,4.0
297896,-0.02568595,004+00          ,-0.0552434973065,4.14114801554,0.35781485,-24.61299958645197,4.282914,0.31009853,-0.0041465797,0.09920737189174877,-2.8901699602069075,3.009830039793093,4.29412773085,4.0
297903,-0.011034951,001-01          ,-1.8408748069,1.0897523193,0.60455483,12.633568959471006,7.493364,0.14254501,-0.24089375,0.8805259636965834,-10.615431503072458,-4.715431503072457,7.49859014347,4.0
297904,0.10986605,008+02          ,1.85743205475,7.43011863015,0.055351853,78.65350430339075,11.420803,1.489419,0.37349164,0.6521302794699642,-8.826325373137346,-2.9263253731373453,11.5235672016,5.0
297906,-0.04621245,008+02          ,2.18404872948,7.9952377983,0.32781485,-7.312099073134105,5.182103,0.7278627,0.19956344,-0.08324121453330435,-1.5845442997687305,4.31545570023127,5.23677425569,5.0
297907,-0.05856995,001-01          ,-1.34051681659,1.95463738509,0.48110485,183.64290461485322,6.5608506,0.22391455,-0.15362723,-1.8286772748781959,-5.831001371393141,0.06899862860685957,6.5664676993,4.0
297910,0.18619606,000-02          ,-2.58721927235,-0.18040313699998478,-0.111105144,46.13410869217217,9.092616,-0.028622566,-0.41087556,-0.045522698523275285,-6.295729178473633,-0.39572917847363254,9.10194003707,3.0
297912,0.23787604,001-01          ,-1.38436403524,1.8859411013,-0.51734656,88.56787174267232,9.943596,0.3274283,-0.24044544,5.101207703384446,-14.15570014761493,-8.25570014761493,9.95189004208,4.0
297917,0.267481,002-02-O        ,-1.73562213468,1.28798415418,-1.1986707,-69.19368149208503,10.464503,0.235285,-0.3171856,1.2995034593769033,-7.560884240046542,-1.660884240046542,10.4719527812,4.0
297921,0.14792605,001-01          ,-1.5037394444,1.69033523811,-0.044654142,-14.088273685674737,9.8646755,0.29111904,-0.2590866,3.0388539418715004,-6.196599914972147,-0.29659991497214655,9.87237016697,4.0
297922,0.12772605,000-02          ,-2.25405057386,0.403424663867,-0.625172,153.51060693497357,9.188534,0.06470533,-0.36169088,5.194186907545336,-9.993472986396622,-4.0934729863966215,9.19587703468,4.0
297926,0.04322305,000-02          ,-2.71094971007,-0.37828572699999086,0.096001856,-129.18146843757128,10.885798,-0.07186459,-0.51547253,-1.0729906507229048,-11.260985959135983,-5.3609859591359825,10.8982327169,3.0
297933,0.19238606,008+02          ,2.35259227339,8.31991494802,-0.20116515,161.17734650107172,10.610973,1.5517504,0.44055712,1.1993819421552852,-8.607787415939043,-2.707787415939043,10.732883172,6.0
297940,0.22997604,008+02          ,1.81200897573,7.39978673225,-0.38975516,10.771896264729893,8.876046,1.1527716,0.28314796,2.019662800762606,-3.6964789676501457,2.2035210323498546,8.9550685935,5.0
297941,0.3863877,002-02-O        ,-1.66660555331,1.4364427744,-1.120088,-28.476412660153773,5.176767,0.1298161,-0.15067755,3.2474486965881484,-9.69883015058943,-3.7988301505894295,5.18058586128,4.0
297946,-0.01815195,008+02          ,2.09277824075,7.88735740781,0.45618486,-15.963030290548332,4.1775994,0.5787542,0.15410993,-1.2079114394469732,-4.844706851238634,1.0552931487613666,4.22031335696,5.0
297947,-0.05173355,000-02          ,-2.68344962056,-0.30653812000002745,0.49905485,-41.349638420264824,6.430271,-0.034398127,-0.3013956,-3.2267110564752466,-7.162323436243639,-1.2623234362436389,6.43742266369,4.0
297952,0.25383604,000-02          ,-2.07069919484,0.750556293529,-0.46358654,235.84875402652335,9.871111,0.12932333,-0.35694697,4.490383578841811,-10.451165638979418,-4.551165638979418,9.8784090508,4.0
297959,0.20072605,025+12          ,12.1362609535,25.9343600062,-0.21155515,63.803879102744716,4.0916815,1.989853,0.9784124,1.8417601141426951,-7.548572233059488,-1.6485722330594879,4.6538869979,7.0
297960,0.22571604,000-02          ,-2.16677959761,0.598542220886,-0.70437455,173.00600406685348,9.418298,0.09839932,-0.35637844,-2.918725920935789,-6.392512839487793,-0.4925128394877927,9.42555142997,4.0
297966,0.24128605,000-02          ,-2.72419539544,-0.3512991239999792,-0.72505933,-294.7280233033588,8.163756,-0.050049208,-0.3884668,-0.7156632355569648,-9.889105673745313,-3.9891056737453123,8.173146848,4.0
297968,0.22720607,008+02          ,2.2692147095,8.22191427072,-0.29351515,190.63237958360097,8.748146,1.2640508,0.3502405,3.212031012558758,-4.777733258844903,1.122266741155097,8.84593430776,5.0
297972,0.13005605,001-01          ,-1.99551031769,0.912143034768,0.41266486,-21.543371661895645,6.9869337,0.11124605,-0.24348162,1.5579381246890094,-5.88864737009191,0.011352629908090606,6.99205972501,4.0
297979,0.03931198,340-14          ,-13.3320554798,-19.621065812999973,0.17214242,-92.538122383344,4.0267653,-1.4355335,-1.013097,-0.9008884334369744,-5.833697046850126,0.066302953149874,4.39339981227,2.0
297982,0.05227605,001-01          ,-1.89784093911,1.08759219732,-0.9060065,222.90595675765533,8.705902,0.16528256,-0.28854033,-2.696616294094508,-5.12397356454124,0.7760264354587605,8.71224995738,4.0
297988,0.16072315,001-01          ,-1.7607492891,1.32637461987,-0.07309991,103.28096202012027,5.806578,0.13444851,-0.17855346,-1.0690164888001723,0.24872938994437171,6.148729389944372,5.81087829697,4.0
297990,0.01837505,008+02          ,1.97176411443,7.73065620242,0.38207486,-65.9250582182026,8.280872,1.1241374,0.28769076,0.901929018650498,-9.295010909173246,-3.395010909173246,8.3617756556,5.0
297993,-0.036983952,000-02          ,-2.6413443784,-0.1851753060000192,0.51468486,-76.7224794085385,7.8860784,-0.025481364,-0.36382008,3.446920115539895,-7.312704832352296,-1.4127048323522953,7.89450757355,4.0
297996,0.0069110505,000-02          ,-2.68670104872,-0.2598480400000085,0.29130486,-126.95732575398361,5.840378,-0.026483133,-0.27407756,-1.2387151743893097,-2.84192814745366,3.05807185254634,5.84686537968,4.0
297998,0.15038605,001-01          ,-1.51589670638,1.75642534995,0.39287484,111.8572714309523,6.72218,0.20614101,-0.17798601,-5.085725859691447,-3.403242431355903,2.4967575686440973,6.72769478989,4.0
298003,0.03854805,008+02          ,1.65952486245,7.21010520124,0.094555855,99.42282513810251,9.734723,1.2315346,0.28427023,-0.6720376857384995,-3.9667754158523127,1.9332245841476876,9.81643103712,5.0
298009,0.037653048,000-02          ,-2.46236245887,0.148162530172,0.27582484,61.369319614239174,10.036283,0.02596068,-0.43160382,1.072943649303289,-7.208810623732205,-1.3088106237322048,10.0455922569,3.0
298010,0.20071606,000-02          ,-2.58264258773,-0.057440277000011974,-0.5279561,-294.52159845854766,9.786333,-0.009803686,-0.44143784,-2.6361314019267152,-4.461043353206433,1.4389566467935673,9.79628861963,3.0
298018,0.03619443,004+00          ,-0.121757074697,4.18144646834,0.27891698,53.75300533309283,4.676625,0.34191123,-0.009971503,0.47317849937169,-1.551959485523629,4.348040514476372,4.68911720348,4.0
298020,0.06655605,004+00          ,-0.351407744896,3.7915830488,0.28942487,52.08304498886112,5.6156254,0.3721655,-0.034526046,,,,5.6280500883,4.0
298021,-0.0039122514,002-02-O        ,-1.54481825098,1.74487504647,-0.48805046,189.70161850810914,6.0023704,0.18285637,-0.16195984,0.4252684899763416,-1.6491669300821874,4.250833069917813,6.00733867891,4.0
298024,0.22923605,000-02          ,-2.35422652275,0.356234798501,-0.54443014,-67.60764444859646,9.847359,0.061233904,-0.40486765,0.41920378354668486,-9.967863517557698,-4.067863517557697,9.85586859539,3.0
298026,0.18216866,008+02          ,1.89972714277,7.65941942189,-0.655845,139.1981968792359,5.118137,0.688313,0.17128213,0.8543084697753747,-10.75495220803695,-4.85495220803695,5.16705302384,5.0
298044,0.21996607,001-01          ,-1.92617098556,1.12376410815,-0.28565514,159.38047782282214,7.271704,0.14264664,-0.24460979,-0.48310793546778097,-7.724755373544813,-1.8247553735448125,7.27721559055,4.0
298045,0.24670704,002-02-O        ,-1.65945850355,1.58313855046,-0.54746205,79.91587042034095,6.6144714,0.18281618,-0.19171144,2.8696581155624505,-4.88732505892655,1.0126749410734508,6.61977394081,4.0
298048,0.19301015,340-14          ,-13.3628221068,-19.610203341999977,-0.37186736,-284.72160822218945,5.446678,-1.9405657,-1.3735211,-1.6179911333981216,-6.088460184098953,-0.18846018409895304,5.94295039895,1.0
298050,0.20190604,340-14          ,-13.7124903323,-20.303400425999996,-0.27983513,-41.38299694308589,4.1710396,-1.5431942,-1.085182,0.5322310467842425,-2.3381510022574497,3.5618489977425507,4.57784206893,2.0
298051,0.21788605,000-02          ,-2.80358958569,-0.377005515999997,-0.33275515,-21.907806423894797,8.57407,-0.05641173,-0.41990143,-3.832395725063019,1.1774379881241437,7.077437988124144,8.58453132596,3.0
298054,0.07396881,008+02          ,2.11789684558,8.08265324027,-0.073097646,42.46487613370884,7.2424574,1.028524,0.27051032,2.805078171845871,-0.8959409407444802,5.00405905925552,7.32012479516,5.0
298056,-0.05890245,000-02          ,-2.76918394339,-0.31117800599997736,0.47285485,153.2456979236617,7.8476567,-0.042615842,-0.37960014,2.2900401816811815,-9.140191287182445,-3.2401912871824443,7.85694760591,4.0
298063,0.18215606,001-01          ,-1.40602770858,2.04322890022,0.020799855,-47.26590088384524,7.9975543,0.28532866,-0.19643418,1.4177742413501333,0.46011962644762033,6.360119626447621,8.00505316965,4.0
298068,-0.02639904,000-04-O        ,-2.85975132745,-0.4533932049999976,0.25013438,44.45860078782024,6.4127526,-0.05074149,-0.3203592,-2.580802935620774,-7.243888370248317,-1.343888370248317,6.42095013695,4.0
298071,-0.04561635,008+02          ,1.62040547129,7.24755343104,0.43165484,55.784036314755696,7.0990515,0.9028118,0.20243137,2.546858064242228,-4.960702320644652,0.9392976793553487,7.15909082323,5.0
298083,0.033723053,000-02          ,-2.33079962349,0.48170231336,0.21670485,-81.56694888330576,9.05224,0.076113485,-0.36847526,-0.8548139542304805,-6.133884871632785,-0.23388487163278437,9.06005637708,4.0
298091,0.21821605,000-02          ,-2.54412612544,0.116947825482,-0.32242516,-227.48747468669242,8.028287,0.016392788,-0.35672948,0.4879560984616652,-2.3368087139101976,3.5631912860898027,8.03622519352,4.0
298096,-0.03719195,008+02          ,1.67360769176,7.37233865051,0.28760487,-15.766348741667125,7.852886,1.016064,0.23134841,1.8302789921365905,-6.651567436611785,-0.7515674366117846,7.92172513196,5.0
298110,0.09264978,000-04-O        ,-2.80794798673,-0.3189929819999975,-0.6367672,117.28324665951072,7.202638,-0.040095866,-0.35328433,-0.1579694989249929,-5.267726468275816,0.6322735317241843,7.21140868372,4.0
298116,0.22005458,008+02          ,2.07460302822,8.08917050646,-0.42470083,131.37865014661588,5.8807263,0.83582276,0.21515809,-2.3919827494085624,-0.8036841978590364,5.096315802140964,5.9437225444,5.0
